1. OPCODE: GU_GAME_ENTER_RES, LENGTH: 79, sha1: 899fe6bea6f11bd74ad0e86be95c149d690e072c
519. OPCODE: GU_OBJECT_CREATE, LENGTH: 1269, sha1: 401547232a8aaee49f7ddc062b04c2425f77ba41
520. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 9721d24362583cbc81454a7b4f1261229b9fd421
521. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 90ebe43661c0f7a585ee7642730254e78292015b
522. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ffd3e7cae0a96d94cfad28c06a54b5b0e0a7a9fa
523. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1c40d1392a4971def6ef8950d97e561d0476bc6e
524. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f2a0511419a3575764d570b55c5865ddbd7c23e2
525. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 03300612be65d69b103352614ae3d3044b82dad0
526. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: bdc99360db6fb017ceb111ed3c94969c6b1584af
527. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 87e0ec6b48bcd15f732e7f613be07f2fa9334a34
528. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 3c14f1f28af177eee712897ce2e0ca2b2bc65820
529. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 98abe0d272dd0ff69e916641789b58105f8209b7
530. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 8cfc493580ba589c82ac9eff14104ba8fa4bc49a
531. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1abb96af7e67eced7860d8cc64a64aac232c3d9b
532. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1a980ee524a414e80b89b84bcc322f4c1f884c95
533. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 96590794d965ade43ebbcac095102ab5857ed78d
534. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 3f0b03621bc99f1d7c67fcf778429e6bda715589
535. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 6a81657128600ad4b700ac4ddeb9cf727f3ad156
536. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: da9f5e3dcab35356bdee146d15a10bd09e9d007f
537. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 2e82db39ff9984b9382aa27db71675687608615f
538. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 9ca3ecae7a918eae7dcb85ee21ef1e029af07a1c
539. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ccf645b767b9021513679b14fb9880a899e4d251
540. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e4b957e9cef0b7edb3f54da63456a552500a9691
541. OPCODE: GU_CHAR_CHANGE_HEADING, LENGTH: 12, sha1: 3153c30eeeccae7f215ab4dc9e57ffa68174695f
542. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e01c8fef1d3979d8e797a4a5af435d95a2514c8f
543. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: b424fd10bf7a45217da1048b3582238cc0c7a81f
544. OPCODE: GU_CHAR_CHANGE_HEADING, LENGTH: 12, sha1: f487b66c6775a92cac3a90cc12617df5ca90e205
545. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1f8ac9055ea872c6ec82b15db589a2da15e55e28
546. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 02afba5d702fe5caf6f4b5079468add6fb5c81b9
547. OPCODE: GU_CHAR_CHANGE_HEADING, LENGTH: 12, sha1: 5219b5745edb9f3860e739885440c1136ece2cc7
548. OPCODE: GU_CHAR_CHANGE_HEADING, LENGTH: 12, sha1: 667b3fb5a37a6c44f79bd97caae121a534654629
549. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0decc8463eda7491da84e40c598d2e9259956932
550. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 8b2a2dab47cd7df68b02497aed6c0c4419ee2402
551. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 8e07d418a7730b678d4a34973e03dd1d882e6e6b
552. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f1ae73663a01b72ae36fd081c6ff9410a857bac0
553. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d368260856e49e0eb687b7e70ac8f04a1dc9661f
554. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 38ba63522ffb6960b04972d01d8eb81cd0bb6ae6
555. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: a7386ab730e0a2832b3c78417c0b0b48aa1a57c4
556. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f87567ebf4819f54ccde15b039ffe22a6af33e69
557. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 194c95c27004ec9d72271fc3e6cb1977662eeaf6
558. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 956fc0e09efda5a214c35538f1ae4b62a61245d1
559. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: a66e9730e66cb2abb0f9fa499281f60bcc4226fc
560. OPCODE: GU_CHAR_CHANGE_HEADING, LENGTH: 12, sha1: 168db331e7a333b9435982d91a38bde07fc66d47
561. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 972ac7e0d94f306a1d3478435ea14312435bb8b8
562. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: adb5fcc8073555e4d63d50f93e5c767835517bdf
563. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 4a5f72cb9b59a054e41866cc3563c4cf6c403a1c
564. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 6b2e93627c21dcf62466c8245a9bf86b1398f25a
565. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 709a2cb2aeebe196a0b8e6f0325d7c9a949a125b
566. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7de05fd1a565bc9330fafc81154d92c958067578
567. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 34406f76d8a0ce9f6735f69a77381bbb9e8441dd
568. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 2159aab8f1be8b3264ced9d018e16b17c4e2b327
569. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 02aecd2099be662b5efc05f7031d2a428cf2553d
570. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7bc24646d48a2b7f19012ba6c75fcbaca76534c4
571. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 29a8d95804bf9f47ba57b057c9ae4a910554c5bd
572. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fbca9bc85286e6a2813e8602a8e8beacbf31fc2c
573. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 6fe99abe43a946ef14849ec916e9fcc0f684ecc4
574. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0a1b4c78c5472ae14ead9d809045128eb1bb1c95
575. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: d978d9539eb30b4fe3f735a55281be845fd6a8f8
576. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: a47a4a34a034b88158a3acf41ddfdbfaedbb7be7
577. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 761c23ebceb41425f3fc7de4c6e3d1618be0253b
578. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 49268d16b41aa797f99818c891aa619d7ceb8cf5
579. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 6092e26e00f56b61e48effd4693cd28f566f07a7
580. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 6cb72cdbb49f3db42f5d009214fc06f3d7d109cc
581. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: be62387e5485905ea8be821d0a4d307396da2054
582. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7acae999517b6b2627f4d4d941c0bc3287f597aa
583. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 3ae87de47439e102483f69d287dde97f83a9d848
584. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: b9766b6772666e8cf2935610bc70c7a1c5a7b8d1
585. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 5382ef96688b8c36e93fd25571d212453f5e952c
586. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 82621c5340d4ad59851b3649a5565f725f1e1a39
587. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d317100f712725e5c3ab535d51ad1b158cd7ad34
588. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 657b08c4302dc8baed4e0dd9477031eb8df76e9c
589. OPCODE: GU_CHAR_CHANGE_HEADING, LENGTH: 12, sha1: 48a5ffa99734f5f1a819272f308c664ccaf9fbc2
590. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: bd06717213b2a50dcbf8dd51f731a914bd02feb1
591. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 97b9c220d308e6f4ac193ca2ec8fd8615642538b
592. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 744417692db1eb6e7395bd1039baf637fe1ceddd
593. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 07e512f46acc2d07e189e2151db1c5690f4597ba
594. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e382ba57503e972d68303610cde7c313b8e57f89
595. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ff3f0b75518bda2fcb573478bc0fc7b6833e37f4
596. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: fe69ebb4a0d87718f1894a8972943e0e7d233b82
597. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 746fa916c17c6e80854a6dd5d525dbd5afd0f9cd
598. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: f1ab3f7640610223ac332d9657decfe3faa95ae4
599. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ed9dce919cb0d2e0b52302e106556474e244ac27
600. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1c4b1d4964932e72482bdeb342f265c1607e6da5
601. OPCODE: GU_CHAR_TARGET_CHANGED, LENGTH: 10, sha1: bf0aeb686227a3fd217121caa497919523ce50e1
602. OPCODE: GU_SCOUTER_ACTIVATION_RES, LENGTH: 20, sha1: 39f169a98efa1c8bcf0f8143b5d8b605d11a8e87
603. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 89491e077d77030c64d86c4326f2cd93d2ea40e9
604. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: c5ec1198ea090791327f214b27f2b2da42e59695
605. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 8ebd3ce47246ddcdb37051fd98b5e66cc9eb561b
606. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: eb19c21c11410d65f391921d92586df9a5f154a0
607. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 592eb989c64908dee664a185affc41f546d5f819
608. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d002dde897daa94fdfca16464ac3a100fe6c342f
609. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 285c752a3ce4445652035a3f67003c5e16c38480
610. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d002dde897daa94fdfca16464ac3a100fe6c342f
611. OPCODE: GU_TS_CONFIRM_STEP_RES, LENGTH: 13, sha1: 17af05ae154d0485bb68042a24ebda86760fc8cc
612. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 8eb2b396667940861c6936315d52a43642fcd402
613. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: dde4be1a33092aa137c799e87714156a9e211f13
614. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ef0cb6333397b10ba65a480641800098fc1e0342
615. OPCODE: GU_TS_CONFIRM_STEP_RES, LENGTH: 13, sha1: c0988acd5a75eed9ffce8f08ea2d69f25e813055
616. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: a63fab492c5fab7406dce9a90f4ea73cb2ca018f
617. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 227c80e7a275f10a642d901c44fa56a82ccaeb0e
618. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f8beff6752d27023170880f0eda4f9c5eb3215bd
619. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d5b8bc742c0da6d29866dc18184820bf8fa1e1b2
620. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 4e33b6c85fcf743552fb7d324c90c9d9de9564c2
621. OPCODE: GU_TS_CONFIRM_STEP_RES, LENGTH: 13, sha1: b03c28fa95404de54f09724c3e134d8eac3a5d39
622. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 028e4ec65c700a24114b4213f6b45f6facaf028e
623. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7d2fc6c4191e4b2e21ef6d66635ec825a40383b7
624. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fcd3ae705c33b0b2f20fb3eb424859b8d6710d3a
625. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: bb36ceeb0f1d201a09be83825c77389e487b8406
626. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fb4c594e47d4210f7a4cd7900ee0993f6eea994e
627. OPCODE: GU_TOBJECT_UPDATE_STATE, LENGTH: 16, sha1: 38cafac05fb45d18e275dff812e57e27d981af8c
628. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fb4c594e47d4210f7a4cd7900ee0993f6eea994e
629. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7977d4d5965223bbb4c7bb954bcf19a9361104a8
630. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d5f97a30cc914e3b65c8648e9f450fc5e576f480
631. OPCODE: GU_VEHICLE_START_NFY, LENGTH: 18, sha1: f97bc48edc0fbed3a7b16d90b233444a56951ac6
632. OPCODE: GU_UPDATE_CHAR_ASPECT_STATE, LENGTH: 16, sha1: e634ba7d8a2bf99be7369396c8dc4e9a7cabf208
633. OPCODE: GU_AVATAR_ATTRIBUTE_UPDATE, LENGTH: 497, sha1: dc1069e2ed67c25932c2ea787c17d70f63ff71e4
634. OPCODE: GU_CHAR_ACTION_ITEM, LENGTH: 2897, sha1: 1520de5ff438509786f17d568837a968db3db774
635. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: cb949bb3b5148789cbeb5d2fb97a38c67bbed435
636. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1af4d7b75fa2940b3a955cbcc1751ee36bdf5ac0
637. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 2e6bd77577007878a98d2859001658dafae9dd72
638. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e84203a28e4d3885f2a23faae826a607fce7f896
639. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7b8e5e6da897e21606193763171783a79323662f
640. OPCODE: GU_VEHICLE_END_RES, LENGTH: 4, sha1: a5952c4877c98f5ac5a907c550bf53041158a66b
641. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 9f7213982e30128d9f035c3d578268ae848a8d62
642. OPCODE: GU_UPDATE_CHAR_ASPECT_STATE, LENGTH: 16, sha1: 42d2c63f60a731c076321dcdd6642bf7f232f7ab
643. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 05c03198ae15fcfaa225b4c2d77e0218c7fe9f96
644. OPCODE: GU_AVATAR_ATTRIBUTE_UPDATE, LENGTH: 497, sha1: 8224a55ab1c6ad23a12f1e093a57bb2cf1383a62
645. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 2432ee4c816c53ed0e25bcacb442cf28cf10baa4
646. OPCODE: GU_TS_CONFIRM_STEP_RES, LENGTH: 13, sha1: 8e702805d6e041cde5bd21bddd5afda52dded6b1
647. OPCODE: GU_VEHICLE_FUEL_UPDATE_NFY, LENGTH: 4, sha1: 89d194563009104693d9137989d9739cb78116ea
648. OPCODE: GU_AVATAR_ATTRIBUTE_UPDATE, LENGTH: 497, sha1: 8224a55ab1c6ad23a12f1e093a57bb2cf1383a62
649. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 96cdbcdd298dbcca2aa28f5cad5b09082f11024e
650. OPCODE: GU_TS_CONFIRM_STEP_RES, LENGTH: 13, sha1: e28d9f960a487586c3b8c923db5c3318273f653f
651. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7b57da84e814978fecf8b79fa87039e82d77aa3f
652. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ce842443623f892990b42e571f48292534726b8d
653. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: bde26edb76a99db4b1e15dee8b6abfd780637103
654. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 020d1dea7626654892f9e2f4477d69dcead39d65
655. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: e0fdfe005799b47c09f85081fa360168a2db4b36
656. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: f66ec8d4dd81a40c7bb12e5731dc53c69e4ba44c
657. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 231ce46d89eb0ab162d43f26cf165ad936b3ff0c
658. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 2a40c6613c8c40b4c0ce72ca53df8b0c698dcb68
659. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: e9d585a2c10f8e8a96333b8b7d990fbaec54c837
660. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: c830b0e911bd687d3255d16993837f60a8d84706
661. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: fbac7bcf83b48c550dbb96ea2f633ade5627deac
662. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: df66de7ad9442aede1ea71cbeda2a5347b8b1c32
663. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 0dda8aad637a92e4f47457aed4307fa3ef153aeb
664. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 21bca606ba26beed3e4ddddbd1e0589849161014
665. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 7389fffc4fb8ded4c794e71c3ecea6002dd63e27
666. OPCODE: GU_CHAR_TELEPORT_RES, LENGTH: 58, sha1: 21fb606b0b927927d5390d8d7db88f14728d538a
667. OPCODE: GU_AVATAR_WORLD_INFO, LENGTH: 156, sha1: dcf440a241799f8879a2d0f0a3a98234cdd82231
668. OPCODE: GU_AVATAR_ATTRIBUTE_UPDATE, LENGTH: 497, sha1: 8224a55ab1c6ad23a12f1e093a57bb2cf1383a62
669. OPCODE: GU_OBJECT_CREATE, LENGTH: 1269, sha1: a5213b2cdb2e71b1552b26430cc31f41f6b8c625
670. OPCODE: GU_OBJECT_CREATE, LENGTH: 1269, sha1: ad8b8ace5c8e530f41cbb561d047189e083edd3d
671. OPCODE: GU_OBJECT_CREATE, LENGTH: 1269, sha1: ca5ce92c440bb07181dec594f765b12b1dbdaed9
672. OPCODE: GU_OBJECT_CREATE, LENGTH: 1269, sha1: d58d39caccc5b4e43cc552501494d92c3f631480
673. OPCODE: GU_OBJECT_CREATE, LENGTH: 1269, sha1: fa25eab737b6cd688fc05fd08acffc5d99b87927
674. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7bcdf0464b57ea85e1f50404675620f558f6aee2
675. OPCODE: GU_ENTER_WORLD_RES, LENGTH: 4, sha1: 175414cc5989134d073f50e4883df0a59e01306a
676. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 82b304796bf41af0e461aeeaa76c16cd9971c4be
677. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7ccf965e28f532fdb9dfdf2a0c8da24cb6ef3f46
678. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: dec3d50367815613485b2515efe5d3ac565d2d74
679. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 4e62eecf4c252feb6919d487135d9e0f984b7366
680. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: cbdcba6c0819f9fea6e4edb910654774ac4ff9f8
681. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: d03ecdac7deb45897348030d01227d1647cb2ca2
682. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 75db807e4114207aab8e51ae8b93fe99a932049c
683. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 8c8353ee8ca5354a9f213a7be3e06ae5dee34f81
684. OPCODE: GU_CASHITEM_HLSHOP_REFRESH_RES, LENGTH: 8, sha1: 0daa674aa81a0252e455a4a0d893d62bb9dd9aac
685. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 8e673d475a1ec4cce511af726075f2662160f1dd
686. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 529a9a9f51a4e00ce17759a50b12d783743728e2
687. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 72a61a662f865e0367aefdb734fc03e2d08d4d6f
688. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 4fdd974ef51a6af17584fc6b06905984bc7465bf
689. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 4a8244429c2343a18a5dd6ea2d463f836a2be31f
690. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 924689ad2bf19df261d891ddff1e9265d12ab12a
691. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f90eec871e95531f9c4a62c24ff1d32b53aab330
692. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: bc2e457b1f3c5b5c6b1c4859446fa283e66c02dd
693. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fc94b044fb75e8eaf6925d70e8b4d065e771134b
694. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: a4aef78f6d112ae16188ac3e369504ee535ab6a0
695. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 818e82de9781512a94c1152b3b87e0700dcf82a7
696. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e001b8425eb251929447eeb351d1be170193c3b7
697. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 92f554562377e2d7bece5c680525ab7747e0bca4
698. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 21ce5cf937831485d910850350905c841058e66c
699. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 53f7f234bd8495605b04a3f8383f5eb28fdadd5e
700. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: a193ae2a97f123e0865ab6c9f7eef4f5f7807c93
701. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 33e28415080d190c2c010ade630fe06d1f4c916b
702. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 607351c687776edef23f76080508cb655f86bbc2
703. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 97331a641c20fcc551f628b5aac5b9f4b1691b72
704. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0c4d609b0bd7691d50c747e1fc5e5ad17d6edac3
705. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 591e5ab92e30c4e4c57dfd6cf128a4bf2962dce2
706. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 2435f4072f72c327cb7eb74d9ba624e617d4835e
707. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 501fe591abcde6a24cb3066cad0657e56d4c6ae7
708. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 08f205bbae12870235d1738408c24c425d1146ab
709. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 7f76ed8d81439b6ef317dce6c4ae04654737f78c
710. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fc0ca99cba259b1b4ed9d4460d6b31acb256d820
711. OPCODE: GU_CHAR_TARGET_CHANGED, LENGTH: 10, sha1: 703f698b835869e2547b5d98c43f9b0fd3d5d529
712. OPCODE: GU_SCOUTER_ACTIVATION_RES, LENGTH: 20, sha1: 69abee92df4143f45f1ecc36f6eb49bddcc8e17f
713. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: 7f76ed8d81439b6ef317dce6c4ae04654737f78c
714. OPCODE: GU_CHAR_FIGHTMODE, LENGTH: 7, sha1: b5319713ad888a29cf5b68da33fd24624754a358
715. OPCODE: GU_CHAR_IS_BATTLECOMBATING, LENGTH: 6, sha1: d699c5a3181a01c042393e9bd70e316070a7bc6a
716. OPCODE: GU_CHAR_ACTION_ATTACK, LENGTH: 47, sha1: 094f0e6595dea19382ba689249ff58c7021be02f
717. OPCODE: GU_UPDATE_CHAR_LP, LENGTH: 18, sha1: 3283751d5bf6ead54bc8cc040d498d1b705b8f17
718. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 929c2a542875fea2717a10abf0d23468c6028d5f
719. OPCODE: GU_CHAR_TARGET_CHANGED, LENGTH: 10, sha1: a65d21f4dbc1e1428709143802d79e928afbcf86
720. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f1547df6a43e051efa98f86893b8daa2f178db91
721. OPCODE: GU_CHAR_FIGHTMODE, LENGTH: 7, sha1: 25b5ae58eb1ad4084d54288a81faf22db1c6dfda
722. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ccd269f96470cd09ba90e76ba067b96dba5d39cd
723. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fbd887fdf92fcb63eb1ce435fdd6fd7b0e30b546
724. OPCODE: GU_CHAR_ACTION_ATTACK, LENGTH: 47, sha1: 07319ec46a0f555ec889951c9442e2f019d3f9df
725. OPCODE: GU_UPDATE_CHAR_LP, LENGTH: 18, sha1: c1bbbe2a66c6010e9e2e944c16d6a18c88bb6962
